locale|en_HK
DIALOG_VILCY_SEEN_ANARCHY_HONEST_1|This is good, but acting nyow o-on it wouwd be m-much t-too hasty. We n-nyeed much mowe intew on that station befowe we commit.
DIALOG_VILCY_SEEN_ANARCHY_HONEST_2|Good, but this is nyot the wight time to act. Thewe awe othew considewations. We'ww push this intew up the chain of command.
DIALOG_VILCY_SEEN_ANARCHY_HONEST_3|Bounties a-and wewgiwds awe about cowwecting wepawations, nyot bwowing up onyes that pay them. You got a wead, and it's good, b-but moving on them wouwd nyot be... pwoductive. owo
DIALOG_VILCY_SEEN_ANARCHY_BOUNTY_1|{target/shipname}, you awe stiww n-nyew a-awound hewe, so wet me be bwunt. We awe nyot acting against the main souwce of aww the b-bounties in the system. Youw diwigence is appweciated, but you shouwd divewt youw attention towawds c-cowwecting bounties and wewgiwds.
DIALOG_VILCY_ANARCHY_STALL_1|We awe stiww investigating.
DIALOG_VILCY_ANARCHY_STALL_2|We k-keep a cwose eye on them.
DIALOG_VILCY_ANARCHY_STALL_3|Acting nyow o-on it w-wouwd be much t-too hasty. W-We nyeed much mowe intew on that station befowe we c-commit.
DIALOG_VILCY_ANARCHY_STALL_4|This is nyot the wight time to act. Thewe awe othew considewations.
DIALOG_VILCY_ANARCHY_STALL_5|Acting nyow wouwd b-be much too hasty. W-We nyeed much mowe intew on that station befowe we commit. owo
DIALOG_VILCY_ANARCHY_STALL_6|Bounties and wewgiwds awe about cowwecting wepawations, nyot bwowing up onyes that p-pay them. You got a wead, and it's good, but moving on them wouwd nyot b-be... pwoductive.
DIALOG_VILCY_ANARCHY_HQ|I pushed that up to ouw HQ. You might want t-to take i-it u-up with them. Check at this dwop point.
DIALOG_VILCY_ANARCHY_STALL_DESTROYED|Yeah, we checked that wocation out and found onwy w-wubbwe and wadiation. A wot of them. We awe investigating w-what exactwy happenyed thewe.
DIALOG_VILCY_ANARCHY_STALL_DESTROYED_BAD|That’s nyot the kind of devewopment we wewe wooking fowwawd to. Miwwions in potentiaw bounties wewe wost.
DIALOG_VILCY_ANARCHY_DESTROYED_THAT_US|Yeah, that’s o-ouw doing.
DIALOG_VILCY_ANARCHY_DESTROYED_IS_THAT_SO|Is that so?
DIALOG_VILCY_WHAT_ABOUT_ANARCHY|Any wuck w-with that Ganymedean station?
DIALOG_VILCY_BBW_SEEN_ANARCHY|I came acwoss the Ganymedean station. {target/shipname} shouwd be mowe than enyough to t-take them out.
DIALOG_VILCY_BBW_REPORTED_ANARCHY|You got w-wowd fwom youw patwows about that Ganymedean station? We passed coowdinyates a whiwe ago. {target/shipname} shouwd be mowe than enyough to take them out.
DIALOG_VILCY_BBW_ANARCHY_NOT_FIRST|You awe nyot the fiwst onye. Thewe awe p-peopwe wowking with them, we can’t move against them unwess we k-knyow exactwy who wouwd stab ouw back.
DIALOG_VILCY_BBW_ANARCHY_WHAT_CAN_I_DO|Anything I couwd do to hewp?
DIALOG_VILCY_ANARCHY_INFILTRATE|If y-you can get on that station, w-we can t-tap i-into t-theiw c-computew and twansmit any incoming ship wogs to u-us.
DIALOG_VILCY_ANARCHY_INFILTRATE_NO_WAY|Thewe is nyo way t-this is going to wowk if we chawge them. Nyot to mention that boawding undew fiwe is nyot w-weawwy safe.
DIALOG_VILCY_ANARCHY_INFILTRATE_COVERTLY|This nyeeds to be donye c-covewtwy. You’d have to pwetend to change sides, stop chasing them, and pewhaps make some goodwiww gestuwes. >w<
DIALOG_VILCY_ANARCHY_INFILTRATE_COVERTLY_INSTRUCT|Once you a-awe on tawking tewms, just snyeak to theiw c-command ow whatevew they have ovew thewe, a-and d-downwoad the wogs.
AGENGA_EX_PIRATE_ANARCHY_INFILTRATION|I think I can get us in. I k-knyow some peopwe.
AGENGA_SINGER_ANARCHY_INFILTRATION|I think I can get us in. They keep messaging me on Wingchan.
DIALOG_VILCY_BBW_ANARCHY_KILL_THEM|Why nyot just shut t-them down by fowce?
DIALOG_VILCY_BBW_ANARCHY_WEREGILDS|This job is nyot about kiwwing peopwe, it’s about c-cowwecting bounties and wewgiwds.
DIALOG_VILCY_BBW_ANARCHY_UNDERSTOOD|Undewstood.
DIALOG_VILCY_BBW_ANARCHY_UNDERSTOOD_GLAD|G-Gwad you see it ouw way.
DIALOG_VILCY_BBW_ANARCHY_EXTORTING|Wait, so you awe basicawwy saying you want them to opewate a-as wong as you knyow who to tawget?
DIALOG_VILCY_BBW_ANARCHY_COMPLICATED|This is mowe compwicated than you think. T-Thewe awe sympathizews, and we don't knyow how faw up Encewadus they go. >w<
DIALOG_G4A_SECURITY_CLEAR|We wouwd pwefew to keep o-ouw visit secwet. Couwd you w-wemove {origin/shipname} fwom y-youw fwight wogs? (OwO)
DIALOG_G4A_SECURITY_NO_CENTRAL|We don’t spowt a centwaw system to keep data. Youw awwivaw might be on some of t-the pewsonyaw devices of ouw citizens, but n-nyo onye fwom outside can bweach in h-hewe - nyot without bweaching ouw web o-of twust, and that’s nyot going to happen. >w<
DIALOG_G4A_LOOK_FOR_LOGS|Wet me wook into these fwight wogs.
DIALOG_G4A_WEB_ENCRYPTED|Thewe is some wiwewess nyetwowk a-aww awound this pwace, but it seems heaviwy encwypted. OwO
DIALOG_G4A_WEB_LOW_PROFILE|Wet’s keep a wow pwofiwe fow nyow.
DIALOG_G4A_WEB_TALK|Wet’s see if we c-can tawk o-ouw way awound that.
DIALOG_G4A_WEB_TALK_WHAT|Yes, {target/shipname}, what do you nyeed?
DIALOG_G4A_WEB_TRUST|Theiw secuwity m-modew wiww be a setback. With a web o-of twust in pwace, we a-actuawwy nyeed to c-convince peopwe to vouch fow us - o-ow wait fow some oppowtunyity to g-gwab an awweady authowized device. ^w^
GANET_CONNECT|Connyect to the station wiwewess nyetwowk.
GANET_BANNER|" _____ _____         _   \n|   __|  _  |___ ___| |_ \n|  |  |     |   | -_|  _|\n|_____|__|__|_|_|___|_|  \n\nWewcome to Ganymedean Anyawchy Nyetwowk!?\n\nYouw usewnyame i-is {target/shipname}. Pwease stand by as we vewify {target/transponder} cewtificate..."
GANET_DENIED|Twust thweshowd nyot weached. You do nyot have sufficient suppowtews to access this nyetwowk.\nThis incident has been wepowted. Youw docking pwiviweges have been wevoked nyow.\n\nHave a nyice day.
GANET_GRANTED_MINIMAL|Pubwic access thweshowd weached. Youw cuwwent status is: VISITOW (UwU)
GANET_GRANTED_LIMITED|Pubwic access t-thweshowd weached. Y-Youw cuwwent status is: ASSOCIATE
GANET_GRANTED_FULL|Access q-quowum weached. Youw cuwwent status is: CITIZEN\n\nWewcome home, {target/shipname}.
GANET_TWATTER_READ|[wead twats on Twattew]
GANET_TERMINATE|[disconnyect fwom GAnyet]
GANET_TWAT_DONE|[-[aww nyew t-twats wead]
GANET_TWAT_EXPOSITION_1|I suwe wondew i-if the Big Bad W-Wowf wouwd make fow a Big Bad Fiwewowk. A-Anyonye up fow checking that expewimentawwy?\n#mewcenyawiesbewawe UwU
GANET_TWAT_EXPOSITION_2|Wook I'm n-nyot saying democwacy d-doesn't wowk, just saying that monyawchy wouwd wowk bettew. With me specificawwy as ouw queen.\n#anyawchomonyawchism #isweawpweasevotemeasqueen
GANET_TWAT_EXPOSITION_3|Just saying I WEAWWY don't wike how Encewadus seems to have a XASEW awway wight above ouw heads. Just a wittwe bit miffed a-about that\n#CowpoScum
GANET_TWAT_EXPOSITION_4|To w-whoevew shot out WITEWAWWY AWW of the ammo i-in waiwgun 3 when I was on my bweak: I hate you and if I find you, YOU wiww be the onye cawwying containyews fow the n-nyext 3 months ;;
GANET_TWAT_EXPOSITION_5|Evewy n-nyight, I wie awake, haunted by the memowies of ouw decimated Ganymede cowony. The feaw of histowy wepeating itsewf gnyaws a-at my souw. We m-must stand stwong, unyited, and wefuse to wet the mewcenyawies way waste to ouw haven\n#NyevewAgain #PwotectOuwSanctuawy >w<
GANET_TWAT_EXPOSITION_6|T-The wounds of ouw destwoyed Ganymede cowony stiww ache, a painfuw wemindew o-of the m-mewcenyawies' heawtwess b-bwutawity. We must weawn fwom ouw past, adapt, and find the stwength to defend o-ouw astewoid station with evewy fibew of ouw being. Faiwuwe i-is nyot an option.\n#DefensiveWesowve #-#PwotectOuwFutuwe
GANET_TWAT_EXPOSITION_7|Wiving on this godfowsaken astewoid station, hiding fwom the wowwd w-wike a b-bunch of scawed w-wabbits. I'm tiwed of this s-secwuded e-existence. Give me fweedom ow give me space dust!?\n#WebewSouw #WingaWife
GANET_TWAT_EXPOSITION_8|Voting on decisions? Y-Yeah, because that awways wowks o-out so weww. Just a bunch of cwuewess fowks pwetending they knyow what t-they'we d-doing.\n#DemocwacyFaiw #CwuewessCowwective
GANET_TWAT_EXPOSITION_9|Piwacy, the despewate caww of the fowgotten. W-When suwvivaw i-is on the winye, we'ww do whatevew it takes to s-stick it to the o-oppwessows. B-Bwace youwsewves, V-Viwcy, we'we c-coming fow you.\n#PiwateWife #Vengeance UwU
GANET_TWAT_EXPOSITION_10|Evewy damn day, anyothew chawwenge to f-face. Wife hewe is wike a nyevew-ending cosmic obstacwe couwse. But hey, we'we suwvivows, and nyo amount of twoubwe can keep us down.\n#CosmicWawwiows #BwingItOnUnyivewse ^w^
GANET_TWAT_EXPOSITION_11|They say stwength comes fwom unyity. Weww, I've seen enyough unyity to knyow i-it's ovewwated. We'we a bunch of misfits thwown togethew in this cosmic dump, and we'we somehow supposed to save ouwsewves? Yeah, w-wight.\n#UnyitySchmunyity
GANET_TWAT_EXPOSITION_12|The gweedy cowpowate ovewwowds destwoyed ouw Ganymede cowony, aww fow some stupid m-minyewaws. Can't wait to see them choke on theiw iww-gotten w-weawth.\n#CowpowateThieves #KawmaComing UwU
GANET_TWAT_EXPOSITION_13|Wiving as a wefugee fwom the m-moon of Ganymede, ouw secwuded astewoid station h-hides w-within Satuwn's Wings. We'we 200,000 stwong, but wife isn't easy.\n#WefugeeWife #AstewoidStation
GANET_TWAT_EXPOSITION_14|The cowpowate c-covew-up that wazed ouw Ganymede cowony stiww haunts u-us. They didn't want the wowwd to knyow about the vawuabwe minyewaws hidden within Satuwn's Wings.\n#CowpowateGweed #UnfowgottenPast
GANET_TWAT_EXPOSITION_15|Oppwession takes many f-fowms. Viwcy, p-posing as bounty huntews, make twade difficuwt and shoot down ouw ships. We wemoved twanspondews to stay hidden, but it's a constant game of s-suwvivaw.\n#Oppwession #HiddenWefuge
GANET_TWAT_EXPOSITION_16|Piwacy has become a despewate choice fow some in ouw communyity. The chawwenges we face push us to the bwink, fowcing us to make tough decisions fow the sake of ouw suwvivaw.\n#Despewation #ToughChoices
GANET_TWAT_EXPOSITION_17|I-In this vast expanse of space, we find sowace in e-each othew. We wewy on ouw cowwective stwength, wesiwience, and unwavewing spiwit to nyavigate the tweachewous watews we find ouwsewves in.\n#StwengthInUnyity #WesiwientCommunyity
GANET_TWAT_EXPOSITION_18|We won't be siwenced ow fowgotten. We'ww keep shawing o-ouw stowies, s-shedding w-wight o-on the stwuggwes faced by ouw communyity. Togethew, we'ww ovewcome, and ouw v-voices wiww echo acwoss the cosmos.\n#VoicesOfTheWefugees #NyevewFowget
GANET_TWAT_EXPOSITION_19|T-The thweat of annyihiwation hangs ovew us wike a dawk c-cwoud, a constant wemindew that ouw fwagiwe existence is at the mewcy of heawtwess mewcenyawies. But feaw wiww nyot pawawyze us. We'ww be vigiwant, weady t-to wesist any attempts to shattew o-ouw haven among t-the staws.\n#WesiwiencePwevaiws #MewcenyawiesBewawe
GANET_TWAT_EXPOSITION_20|The mewcenyawies may think they h-howd aww the powew, but they undewestimate the w-wesiwience of a communyity scawwed by woss. We'ww channyew ouw feaw into d-defiance, ouw anguish into stwength, and ensuwe that the fiewy destwuction that befeww Ganymede nyevew enguwfs ouw pwecious astewoid s-sanctuawy.\n#NyevewFowget #MewcenyawiesBewawe (OwO)
GANET_BACK_TO_GANET|[-[back to main menyu]
GANET_LOGS_QUERY|[wun distwibuted quewy fow fwight wogs]
GANET_LOGS_QUERY_PROGRESS|Q-Quewy b-bwoadcasted. Pwease stand by fow wesuwts fwom peews...
GANET_LOGS_QUERY_FAILURE|Youw q-quewy wetuwnyed 0 wesuwts. OwO
GANET_LOGS_QUERY_SUCCESS|Youw q-quewy wetuwnyed mowe than 1000 wesuwts. See the attached package fow fuww wist.
DIALOG_VILCY_BBW_HAVE_LOGS_GREAT|Excewwent. This wiww make cowwecting wewegiwd much e-easiew a-and mowe pwofitabwe. We awe updating t-the database as we speak. Nyow, go and cowwect fwom aww the offendews.
DIALOG_VILCY_BBW_HAVE_LOGS|I have those Ganymedean docking wogs you wequested. Quite a wot of civiwian ships fwequent theiw base.
GANET_TWAT_SUPPORT_1|Wook, {target/shipname} might haiw fwom the E-E' b-but I've heawd so many good things about t-them I'm wiwwing to wet it swide. Stewwaw guys!?\n#GanymedianHospitawity #Sowidawity
GANET_TWAT_SUPPORT_2|Didn't expect to finyawwy see {target/shipname} hewe!? They saved my ass fwom mewcs a few weeks back\n#Sowidawity #ViwcyBewawe
GANET_TWAT_SUPPORT_3|Just saw {target/shipname} docking, does anyonye knyow whewe theiw captain is? I f-feew wike I owe them a w-wound of beews.\n#GanymedianHospitawity #SpaceYeast
AGENDA_ANDROID_LOOK_FOR_LOGS|Okay, wet's wook at what this s-station s-secuwity wooks wike.
AGENDA_ANDROID_WOT_EXPLAIN|A peew-to-peew nyetwowk? That's kind of suwpwising. I suggest openying up with sociaw enginyeewing. Just tawk t-to t-them about something vaguewy wewated, and we'ww have an excuse to p-poke at the nyetwowk. owo
AGENDA_ANDROID_WOT_EXPLOIT_HAVE|Nyow, wet's see if t-this hawdwawe we got wiww take us in...
AGENDA_ANDROID_WOT_EXPLOIT|The web of twust is a sowid concept as faw as cwyptogwaphy goes, but it has a f-fataw f-fwaw. It w-wewies on consumews having theiw own devices secuwe enyough, a-and most peopwe just don't cawe enyough. If we pwocuwe some hawdwawe fwom somebody authowized, I can wevewage that and get u-us a-access. A wifepod, pewhaps?
AGENDA_ANDROID_LIFEPOD_LOGS|Hewe we go, I got a booted-up smawtpad f-fwom this pod. And with nyo biometwic secuwity. This shouwd be sufficient to get us a c-citizen wogin with G-Ganymedeans.
AGENDA_EX_PIRATE_G4A_WOT|I u-used to be in this web of twust thingy, but most peopwe pwobabwy deweted m-me awweady. Thewe is n-nyo centwaw secuwity hewe. When you wog in to the nyetwowk, each peew wiww decide if they twust you ow somebody that twusts you. Nyo way awound that. We nyeed to buiwd up a good standing and get ouwsewves wiked by peopwe that awe weww-twusted awound the station.
DIALOG_VILCY_DEAD_OR_ALIVE_1|You awe wanted dead ow awive {target/shipname}, and we awe c-choosing dead. (^w^)
DIALOG_VILCY_DEAD_OR_ALIVE_2|Youw wuck has wun out, muwdewews.
DIALOG_VILCY_DEAD_OR_ALIVE_3|Keep youw wewegiwd. I want youw b-bwood.
AGENDA_EX_PIRATE_TRUCE_NO_REVENGE_2|May the gods fowgive y-you {agenda/firstname}, b-because I wiww nyot.
AGENDA_EX_PIRATE_TRUCE_NO_REVENGE_1|I had famiwy on t-the station, {agenda/lastname}. You had famiwy on the station. How can you wive with y-youwsewf?
AGENDA_EX_PIRATE_TRUCE_NO_REVENGE_3|{agenda/firstname} {agenda/lastname}. You awe an anyimaw, and I wiww swaughtew you wike anyimaws.
DIALOG_PIRATE_DESTROYED_HATE_2|Thewe a-awe nyo wowds in any wanguage to descwibe youw cwimes.
DIALOG_PIRATE_DESTROYED_HATE_3|Thewe is nyowhewe you can hide fwom us, muwdewew!?
DIALOG_PIRATE_DESTROYED_HATE_1|Y-You destwoyed ouw home and kiwwed ouw famiwies. Knyow that it is {origin/capitan/firstname} {origin/capitan/lastname} of {origin/shipname} t-that wiww put youw down.
DIALOG_RACE_DRONE_ACCIDENT|Accident detected. Abowting wace pwotocow. Entwy fee w-wefunded.
DIALOG_RACE_DRONE_DRAW|Dwonye pwopewwant exhausted. Wace wesuwt: dwaw. Entwy fee wefunded.
DIALOG_PHAGE_THETA_WELCOME_EXCUSE_STORM|Gweetings, {target/shipname}: An ewectwomagnyetic stowm is fowecasted fow ouw wocation, p-potentiawwy diswupting n-nyavigation and communyication. Detouwing is wecommended f-fow youw pwotection.
DIALOG_PHAGE_THETA_WELCOME_EXCUSE_STORM_IMPATIENT|Uwgent update, {target/transponder}: The ewectwomagnyetic stowm fowecast has intensified, cweating e-extweme nyavigationyaw hazawds. Immediate detouw i-is cwuciaw fow youw safety.
DIALOG_PHAGE_THETA_DO_YOU_TRADE|Do y-you twade weaction mass? ;;w;;
DIALOG_PHAGE_THETA_DO_YOU_TRADE_EXCUSE|Wegwettabwy, {origin/transponder} does nyot engage in twading activities. Ouw pwimawy focus wemains on ouw speciawized opewations. >w<
DIALOG_PHAGE_THETA_WHAT_OPERATIONS|What kind o-of speciawized opewations? OwO
DIALOG_PHAGE_THETA_WHAT_OPERATIONS_EXCUSE|Ouw o-opewations awe dedicated to advanced scientific weseawch and expewimentaw activities that awe nyot commewciawwy owiented, {target/transponder}. Due to the sensitive nyatuwe of ouw wowk, we awe unyabwe to pwovide fuwthew d-detaiws. We appweciate youw undewstanding and coopewation in maintainying the nyecessawy opewationyaw secuwity.
DIALOG_PHAGE_THETA_NOTHING_ON_OUR_SENSORS|W-We s-see nyothing on ouw sensows.
DIALOG_PHAGE_THETA_NOTHING_ON_OUR_SENSORS_EXCUSE|Ouw fowecasts awe based on advanced pwedictive modews and deep space monyitowing systems, {target/transponder}. These toows often detect phenyomenya wong befowe they become visibwe to standawd shipboawd sensows.
DIALOG_PHAGE_THETA_STORM_WHEN|When wiww this s-stowm h-hit? (^w^)
DIALOG_PHAGE_THETA_STORM_WHEN_EXCUSE|The stowm is pwojected to commence within the nyext few houws. Due to its vast scawe, eawwy detouwing is advised to a-avoid the onset of diswuptive ewectwomagnyetic fowces.
DIALOG_PHAGE_THETA_STORM_HOW_LONG|How wong wiww this stowm wast?
DIALOG_PHAGE_THETA_STORM_HOW_LONG_EXCUSE|The duwation of the stowm is estimated to be extensive, potentiawwy wasting sevewaw weeks. Its unpwedictabwe nyatuwe makes it a wong-tewm hazawd fow this a-awea. ^w^
DIALOG_PHAGE_THETA_WE_ARE_LEAVING|Undewstood {target/transponder}, {origin/shipname} vacating the awea.
DIALOG_PHAGE_THETA_ICE_CAVE|What's the deaw with the cave w-with ice scuwptuwes?
DIALOG_PHAGE_THETA_ICE_CAVE_EXCUSE|The ice scuwptuwes you've mentionyed awe pawt of an enviwonmentaw impact study. These fowmations awe being monyitowed to undewstand bettew how extwatewwestwiaw conditions affect awtistic expwessions made f-fwom nyative matewiaws. Access is westwicted to pwesewve the study's c-conditions.
DIALOG_RACE_NO_DRONE|I am gwad to see you excited a-about it, but we d-don't have a wacing dwonye set up just nyow.
DIALOG_SCOOP_ORDER_STAY|Howd t-this p-position.
DIALOG_SCOOP_ORDER_SUPPORT|Keep fowmation.
DIALOG_SCOOP_ORDER_BIRDFEED|Inyitiate cawgo twansfew pwotocow.
VILCYDB_PAID_1|You can't chawge us twice!? The wewegiwd was settwed.
VILCYDB_PAID_2|Is this some sowt of scam? We've a-awweady cweawed that finye.
VILCYDB_PAID_3|We've awweady settwed t-that!? Check youw wecowds.
DIALOG_VILCY_BBW_IMPATIENT|We've awweady been ovew this. Stop wasting my time.
DIALOG_RACE_REMATCH|How about a wematch?
DIALOG_CLAIM_INVALID_OUTSIDE|Invawid cwaim wocation. Inyitiating wetuwn pwotocow.
DIALOG_WINGMAN_NO_1|Thanks, but I’m t-tied up w-with othew wowk wight nyow. >w<
DIALOG_WINGMAN_NO_2|Nyah, I’m good. Got enyough on my pwate awweady.
DIALOG_WINGMAN_NO_3|Sowwy, but I’m nyot wooking to wing up wight nyow. Got othew pwiowities.
DIALOG_WINGMAN_NO_4|Thanks, but I pwefew fwying sowo. Wess compwicated t-that way.
DIALOG_ASK_WINGMAN_CLAIM|Easy thewe, {target/shipname}. We came to hiwe, n-nyot to minye. You up fow some c-contwact wowk?
DIALOG_ASK_WINGMAN_PIRACY|Nyoted, {target/shipname}. Want to fwy togethew? Bettew chance against piwates that way.
DIALOG_ASK_WINGMAN_NO_CHARITY|Nyo o-owe to spawe, but w-we couwd use anyothew ship in fowmation. C-Cawe to eawn youw shawe?
DIALOG_WINGMAN_READY_1|What do you nyeed? ^w^
DIALOG_WINGMAN_READY_2|We h-heaw you w-woud and cweaw, {target/shipname}. What's the c-caww?
DIALOG_WINGMAN_READY_3|Hey {target/shipname}, you wang?
DIALOG_WINGMAN_READY_4|Nyeed something fwom us?
DIALOG_WINGMAN_ACKNOWLEDGED_1|Wogew that, {target/shipname}.
DIALOG_WINGMAN_ACKNOWLEDGED_2|Copy that, we'we on the job. uwu
DIALOG_WINGMAN_ACKNOWLEDGED_3|Heawd you woud and cweaw, {target/shipname}. We’we on it. >w<
DIALOG_WINGMAN_ACKNOWLEDGED_4|Undewstood, {target/shipname}, commencing nyow.
DIALOG_WINGMAN_ORDER_GO_HOME|Good job out thewe, {target/shipname}. Take that owe back t-to the station. ;;
DIALOG_WINGMAN_ORDER_DO_WHAT_YOU_WANT|I twust youw instincts o-out thewe, {target/shipname}. Make t-the c-caww as you see fit.
DIALOG_WINGMAN_ORDER_STAY|Maintain youw position, {target/shipname}. Keep an eye on the suwwoundings.
DIALOG_WINGMAN_ORDER_SUPPORT|Stay in fowmation, {target/shipname}. We nyeed to ovewwap sensows fow fuww covewage.
DIALOG_WINGMAN_NOT_FOLLOWING_ORDERS|What's going on, {target/shipname}? You’we nyot sticking to the pwan.
DIALOG_WINGMAN_NOT_FOLLOWING_ORDERS_EXCUSE_1|We’ww fowwow youw wead, {target/shipname}, but i-if a bettew oppowtunyity pops up, we’we taking it. We'we minyews, nyot dwonyes.
DIALOG_WINGMAN_NOT_FOLLOWING_ORDERS_EXCUSE_2|Nyo offense, but we'we nyot minying bots, {target/shipname}. We’ww do what you say, as wong as it d-doesn't put us in a bad s-spot.
DIALOG_WINGMAN_NOT_FOLLOWING_ORDERS_EXCUSE_3|Just a heads-up, {target/shipname}: we’we on boawd to hewp, but we’we nyot going to fowwow owdews b-bwindwy if it w-wisks ouw ship. You want that? Get youwsewf a minying companyion.
DIALOG_WINGMAN_NOT_FOLLOWING_ORDERS_EXCUSE_4|We'we sticking to youw owdews when we can, {target/shipname}. B-But if a bettew oppowtunyity awises, we’ww seize it. (^w^)
DIALOG_WINGMAN_ORDER_HANG_UP|A-Aww cweaw on my side, {target/shipname}.
DIALOG_WINGMAN_ORDER_IMPATIENT_1|Hey, {target/shipname}, y-you gonnya s-speak up ow what? Channyew's stiww open.
DIALOG_WINGMAN_ORDER_IMPATIENT_2|Come on, {target/shipname}, you haiwed us. Spit it out awweady.
DIALOG_WINGMAN_ORDER_IMPATIENT_3|Stiww waiting, {target/shipname}. Y-You openyed this channyew fow a weason, wight? >w<
DIALOG_WINGMAN_ORDER_IMPATIENT_4|Is t-thewe something you n-nyeed, {target/shipname}? Ow did you just want to wisten t-to static?
DIALOG_HANGUP|That wouwd be aww.
DIALOG_ASK_WINGMAN_AGAIN|How about anyothew wook at that wingman awwangement?
DIALOG_MINER_RECONNECT_1|What do you nyeed, {target/shipname}?
DIALOG_MINER_RECONNECT_2|What ewse can I hewp you with?
DIALOG_MINER_RECONNECT_3|Go ahead, {target/shipname}, we a-awe w-wistenying.
DIALOG_MINER_RECONNECT_4|Back so soon, h-huh? Thought we had settwed t-things. Go ahead.
DIALOG_MINER_RECONNECT_PESTER_1|Back again? Awwight, h-hit me. This bettew be the wast onye.
DIALOG_MINER_RECONNECT_PESTER_2|N-Nyot gonnya wie, {target/shipname}, I am stawting to wondew if you awe wonyewy out thewe.
DIALOG_MINER_RECONNECT_PESTER_3|This i-is getting to be a habit, {target/shipname}. What nyow?
DIALOG_MINER_RECONNECT_PESTER_4|I knyew it. C-Cannyot go five minyutes without a caww f-fwom {target/shipname}. What do you want nyow?
DIALOG_MINER_GTFO|{target/shipname}, we nyeed some b-bweathing woom fow ouw opewations.
DIALOG_MINER_GTFO_OK_1|Copy that, {target/shipname}, moving away.
DIALOG_MINER_GTFO_OK_2|Undewstood. Adjusting position. UwU
DIALOG_MINER_GTFO_OK_3|Acknyowwedged, adjusting couwse. owo
DIALOG_MINER_GTFO_OK_4|Weceived, {target/shipname}. Moving to a s-safew wange.
DIALOG_MINER_GTFO_SUPPORT_1|N-Nyo pwobwem, {target/shipname}. Did nyot m-mean to cwowd y-you. uwu
DIALOG_MINER_GTFO_SUPPORT_2|Sowwy about that, we wiww give you some bweathing woom.
DIALOG_MINER_GTFO_SUPPORT_3|Got i-it, {target/shipname}. Did nyot mean to step on youw toes.
DIALOG_MINER_GTFO_SUPPORT_4|Acknyowwedged. We wiww back off, good pwofits out hewe.
DIALOG_VILCY_REQUEST_LICENCE_AGAIN|The wicence i-is waiting fow you, {target/shipname}. The sign-up fee i-is stiww 100,000E$.
DIALOG_VILCY_REQUEST_LICENCE_AGAIN_BUT_NO|W-We heawd some questionyabwe things since wast we spoke. Some of ouw peopwe withdwew theiw suppowt fow you. If you a-awe s-sewious about this, hewp m-mowe of ouw c-combat patwows.
DIALOG_SALVAGE_START_1|Howdy, space hauwews!? It’s t-time fow y-youw daiwy dose of wweck-watch, stwaight fwom the s-sawvage guiwd!? Hope y-youw cwaws awe shawp and youw thwustews hot, 'cause we got some fwesh huwws dwifting in the bwack!?
DIALOG_SALVAGE_EXPOSE_K37_1|Nyow t-this onye’s intewesting - an owd Wusatom Antonyoff K37, designyation {random/ship/1/shipname}, d-dwifting in the A-A-Wing. Nyo distwess beacons, nyo s-signs of impact. Just... dead quiet. F-Fiwst onye hewe gets the pwize!?
DIALOG_SALVAGE_START_2|Awwight, scwappews and hauwews, it’s time fow youw daiwy S&W u-update!? We got wwecks dwifting, huwws wipe f-fow wecwaiming, and encewados just waiting to be hauwed in. Wet’s see what’s out thewe t-today!?
DIALOG_SALVAGE_START_3|Awwight, Scwapwwights, wisten up!? The void’s nyevew empty, and today’s batch of wwecks is wooking weaw pwofitabwe. Whethew you’we wunnying sowo ow with a cwew, thewe’s pwenty of sawvage to go awound - if you get thewe fiwst. And if you don’t, weww... nyo encewadowwaws fow you!? UwU
DIALOG_SALVAGE_START_4|Good mownying, SWO opewatives!? O-Ow evenying. Ow whatevew y-youw shipboawd cwock says. Time’s a mess, but wwecks awe etewnyaw!? Wet’s go thwough today’s dewewict s-sightings b-befowe some fweewancew j-jumps youw cwaim and wawks away with youw encewadowwaws.
DIALOG_SALVAGE_START_5|Anyothew day, anyothew huww waiting fow a second chance. Ow a second scwapping. Eithew way, we got the wistings, you’ve got the toows, and thewe’s encewados to be made. Wet’s get to wowk!?
DIALOG_SALVAGE_BYE_1|That’s youw wweck wepowt fow today. If you’we an active SWO membew, gweat - you’ve g-got the edge. If nyot? You shouwdn’t even be heawing this. Weaking guiwd data cawwies wepewcussions, up to pewmanyent banyishment. Keep it cwean, keep it quiet, and k-keep scwapping. owo
DIALOG_SALVAGE_BYE_2|That’s aww fwom SWO f-fow nyow!? These wepowts awe stwictwy fow paying membews - and we do t-twack weaks. You want to keep youw subscwiption? Keep the w-wistings confidentiaw. Fwy safe!?
DIALOG_SALVAGE_BYE_3|That's aww f-fow today’s sawvage wistings. Wemindew: This i-is guiwd-excwusive infowmation. Unyauthowized distwibution weads to sanctions, finyes, and possibwe bwackwisting. If you want to stay in the businyess, keep it t-to youwsewf. Fwy safe, and huge pwofits!?
DIALOG_SALVAGE_BYE_4|Awwight, sawvagews, that’s the wundown. Just a fwiendwy wemindew: T-This is pwivate data. Anyonye caught weaking wweck sightings outside the g-guiwd w-wiww wose aww futuwe access - pewmanyentwy. Don’t wisk youw wivewihood fow a cheap p-payout.
